Step	dt	Time	fbody_x	fbody_y	fbody_z	dy_tip	
215	0.000147442	0.0327804	0	-1.05e+06	0	-0.535305	
216	0.000147455	0.0329278	0	-1.05e+06	0	-0.539628	
217	0.000147472	0.0330753	0	-1.05e+06	0	-0.543949	
218	0.000147493	0.0332227	0	-1.05e+06	0	-0.548269	
219	0.000147518	0.0333702	0	-1.05e+06	0	-0.552587	
220	0.000147548	0.0335178	0	-1.05e+06	0	-0.556903	
221	0.000147581	0.0336653	0	-1.05e+06	0	-0.561216	
222	0.000147616	0.0338129	0	-1.05e+06	0	-0.565527	
223	0.000147654	0.0339605	0	-1.05e+06	0	-0.569834	
224	0.000147681	0.0341082	0	-1.05e+06	0	-0.574137	
225	0.000147691	0.0342558	0	-1.05e+06	0	-0.578435	
226	0.000147681	0.0344035	0	-1.05e+06	0	-0.582728	
227	0.000147656	0.0345512	0	-1.05e+06	0	-0.587013	
228	0.000147631	0.0346989	0	-1.05e+06	0	-0.591292	
229	0.000147607	0.0348465	0	-1.05e+06	0	-0.595564	
230	0.000147584	0.0349941	0	-1.05e+06	0	-0.599828	
231	0.000147561	0.0351417	0	-1.05e+06	0	-0.604085	
232	0.00014754	0.0352892	0	-1.05e+06	0	-0.608333	
233	0.000147522	0.0354368	0	-1.05e+06	0	-0.612574	
234	0.000147508	0.0355843	0	-1.05e+06	0	-0.616806	
235	0.000147497	0.0357318	0	-1.05e+06	0	-0.62103	
236	0.000147491	0.0358793	0	-1.05e+06	0	-0.625245	
237	0.000147487	0.0360268	0	-1.05e+06	0	-0.629452	
238	0.000147488	0.0361743	0	-1.05e+06	0	-0.63365	
239	0.000147492	0.0363218	0	-1.05e+06	0	-0.637839	
240	0.000147498	0.0364693	0	-1.05e+06	0	-0.642019	
241	0.000147508	0.0366168	0	-1.05e+06	0	-0.64619	
242	0.000147519	0.0367643	0	-1.05e+06	0	-0.650353	
243	0.000147465	0.0369118	0	-1.05e+06	0	-0.654504	
244	0.000147376	0.0370593	0	-1.05e+06	0	-0.658644	
245	0.000147286	0.0372066	0	-1.05e+06	0	-0.662771	
246	0.000147196	0.0373539	0	-1.05e+06	0	-0.666886	
247	0.000147099	0.0375011	0	-1.05e+06	0	-0.670988	
248	0.000147002	0.0376482	0	-1.05e+06	0	-0.675078	
249	0.000146907	0.0377952	0	-1.05e+06	0	-0.679155	
250	0.000146813	0.0379421	0	-1.05e+06	0	-0.68322	
251	0.000146721	0.0380889	0	-1.05e+06	0	-0.687273	
252	0.000146632	0.0382357	0	-1.05e+06	0	-0.691312	
253	0.000146545	0.0383823	0	-1.05e+06	0	-0.69534	
254	0.000146459	0.0385288	0	-1.05e+06	0	-0.699355	
255	0.000146376	0.0386753	0	-1.05e+06	0	-0.703358	
256	0.000146295	0.0388217	0	-1.05e+06	0	-0.707348	
257	0.000146216	0.038968	0	-1.05e+06	0	-0.711327	
258	0.000146139	0.0391142	0	-1.05e+06	0	-0.715293	
259	0.000146063	0.0392603	0	-1.05e+06	0	-0.719247	
260	0.000145987	0.0394064	0	-1.05e+06	0	-0.72319	
261	0.000145867	0.0395524	0	-1.05e+06	0	-0.727119	
