Step	dt	Time	fEnd_x	fEnd_y	fEnd_z	dy_tip	
365	0.00069232	0.251351	0	-1300	0	-0.0651599	
366	0.000692322	0.252044	0	-1300	0	-0.0653713	
367	0.000692324	0.252736	0	-1300	0	-0.0655842	
368	0.000692328	0.253428	0	-1300	0	-0.0657987	
369	0.000692332	0.254121	0	-1300	0	-0.066015	
370	0.000692337	0.254813	0	-1300	0	-0.0662331	
371	0.000692343	0.255505	0	-1300	0	-0.0664532	
372	0.00069235	0.256198	0	-1300	0	-0.0666753	
373	0.000692357	0.25689	0	-1300	0	-0.0668996	
374	0.000692364	0.257582	0	-1300	0	-0.0671261	
375	0.000692372	0.258275	0	-1300	0	-0.0673549	
376	0.00069238	0.258967	0	-1300	0	-0.067586	
377	0.000692388	0.25966	0	-1300	0	-0.0678196	
378	0.000692395	0.260352	0	-1300	0	-0.0680556	
379	0.000692402	0.261044	0	-1300	0	-0.0682941	
380	0.000692408	0.261737	0	-1300	0	-0.0685351	
381	0.000692414	0.262429	0	-1300	0	-0.0687787	
382	0.000692419	0.263122	0	-1300	0	-0.0690248	
383	0.000692422	0.263814	0	-1300	0	-0.0692736	
384	0.000692425	0.264506	0	-1300	0	-0.0695249	
385	0.000692426	0.265199	0	-1300	0	-0.0697788	
386	0.000692426	0.265891	0	-1300	0	-0.0700353	
387	0.000692425	0.266584	0	-1300	0	-0.0702943	
388	0.000692423	0.267276	0	-1300	0	-0.0705557	
389	0.000692419	0.267969	0	-1300	0	-0.0708195	
390	0.000692415	0.268661	0	-1300	0	-0.0710856	
391	0.00069241	0.269353	0	-1300	0	-0.0713538	
392	0.000692404	0.270046	0	-1300	0	-0.0716241	
393	0.000692397	0.270738	0	-1300	0	-0.0718963	
394	0.00069239	0.271431	0	-1300	0	-0.0721702	
395	0.000692382	0.272123	0	-1300	0	-0.0724457	
396	0.000692374	0.272815	0	-1300	0	-0.0727225	
397	0.000692365	0.273508	0	-1300	0	-0.0730006	
398	0.000692357	0.2742	0	-1300	0	-0.0732796	
399	0.000692348	0.274892	0	-1300	0	-0.0735594	
400	0.000692339	0.275585	0	-1300	0	-0.0738398	
401	0.00069233	0.276277	0	-1300	0	-0.0741206	
402	0.000692321	0.27697	0	-1300	0	-0.0744015	
403	0.000692312	0.277662	0	-1300	0	-0.0746824	
404	0.000692304	0.278354	0	-1300	0	-0.0749631	
405	0.000692295	0.279046	0	-1300	0	-0.0752433	
406	0.000692286	0.279739	0	-1300	0	-0.0755229	
407	0.000692277	0.280431	0	-1300	0	-0.0758018	
408	0.000692269	0.281123	0	-1300	0	-0.0760797	
409	0.00069226	0.281816	0	-1300	0	-0.0763565	
410	0.000692252	0.282508	0	-1300	0	-0.0766321	
411	0.000692243	0.2832	0	-1300	0	-0.0769063	
412	0.000692235	0.283892	0	-1300	0	-0.077179	
413	0.000692226	0.284585	0	-1300	0	-0.0774501	
414	0.000692218	0.285277	0	-1300	0	-0.0777195	
415	0.000692211	0.285969	0	-1300	0	-0.0779871	
416	0.000692204	0.286661	0	-1300	0	-0.0782528	
417	0.000692197	0.287353	0	-1300	0	-0.0785166	
418	0.000692191	0.288046	0	-1300	0	-0.0787784	
419	0.000692186	0.288738	0	-1300	0	-0.0790382	
420	0.000692182	0.28943	0	-1300	0	-0.0792959	
421	0.000692179	0.290122	0	-1300	0	-0.0795515	
422	0.000692178	0.290814	0	-1300	0	-0.079805	
423	0.000692177	0.291507	0	-1300	0	-0.0800563	
424	0.000692178	0.292199	0	-1300	0	-0.0803057	
425	0.000692181	0.292891	0	-1300	0	-0.0805529	
426	0.000692184	0.293583	0	-1300	0	-0.0807982	
427	0.00069219	0.294275	0	-1300	0	-0.0810416	
428	0.000692196	0.294967	0	-1300	0	-0.0812832	
429	0.000692204	0.29566	0	-1300	0	-0.0815231	
430	0.000692214	0.296352	0	-1300	0	-0.0817614	
431	0.000692224	0.297044	0	-1300	0	-0.0819982	
432	0.000692235	0.297736	0	-1300	0	-0.0822338	
433	0.000692247	0.298429	0	-1300	0	-0.0824683	
434	0.000692259	0.299121	0	-1300	0	-0.0827019	
435	0.000692272	0.299813	0	-1300	0	-0.0829347	
436	0.000692285	0.300505	0	-1300	0	-0.0831669	
437	0.000692298	0.301198	0	-1300	0	-0.0833988	
438	0.00069231	0.30189	0	-1300	0	-0.0836305	
439	0.000692322	0.302582	0	-1300	0	-0.0838622	
440	0.000692332	0.303275	0	-1300	0	-0.0840939	
441	0.000692342	0.303967	0	-1300	0	-0.084326	
442	0.000692351	0.304659	0	-1300	0	-0.0845584	
443	0.000692359	0.305352	0	-1300	0	-0.0847914	
444	0.000692366	0.306044	0	-1300	0	-0.0850249	
445	0.000692371	0.306736	0	-1300	0	-0.085259	
446	0.000692375	0.307429	0	-1300	0	-0.0854938	
447	0.000692378	0.308121	0	-1300	0	-0.0857293	
448	0.000692379	0.308813	0	-1300	0	-0.0859654	
449	0.000692379	0.309506	0	-1300	0	-0.0862021	
450	0.000692379	0.310198	0	-1300	0	-0.0864394	
451	0.000692377	0.310891	0	-1300	0	-0.0866771	
452	0.000692375	0.311583	0	-1300	0	-0.0869152	
453	0.000692372	0.312275	0	-1300	0	-0.0871537	
454	0.000692368	0.312968	0	-1300	0	-0.0873923	
455	0.000692364	0.31366	0	-1300	0	-0.087631	
456	0.00069236	0.314352	0	-1300	0	-0.0878697	
457	0.000692356	0.315045	0	-1300	0	-0.0881083	
