Step	dt	Time	fEnd_x	fEnd_y	fEnd_z	dy_tip	
261	0.00139434	0.361139	0	-500	0	-0.039529	
262	0.00139433	0.362533	0	-500	0	-0.0397595	
263	0.00139432	0.363927	0	-500	0	-0.0399871	
264	0.00139432	0.365321	0	-500	0	-0.0402114	
265	0.00139431	0.366716	0	-500	0	-0.0404323	
266	0.00139431	0.36811	0	-500	0	-0.0406493	
267	0.00139431	0.369504	0	-500	0	-0.0408623	
268	0.00139431	0.370899	0	-500	0	-0.0410712	
269	0.00139431	0.372293	0	-500	0	-0.0412762	
270	0.00139431	0.373687	0	-500	0	-0.0414772	
271	0.00139432	0.375082	0	-500	0	-0.0416745	
272	0.00139433	0.376476	0	-500	0	-0.0418686	
273	0.00139434	0.37787	0	-500	0	-0.0420599	
274	0.00139435	0.379265	0	-500	0	-0.0422488	
275	0.00139437	0.380659	0	-500	0	-0.0424361	
276	0.00139438	0.382053	0	-500	0	-0.0426223	
277	0.0013944	0.383448	0	-500	0	-0.0428082	
278	0.00139441	0.384842	0	-500	0	-0.0429946	
279	0.00139443	0.386237	0	-500	0	-0.0431821	
280	0.00139444	0.387631	0	-500	0	-0.0433714	
281	0.00139445	0.389025	0	-500	0	-0.043563	
282	0.00139445	0.39042	0	-500	0	-0.0437576	
283	0.00139446	0.391814	0	-500	0	-0.0439556	
284	0.00139446	0.393209	0	-500	0	-0.0441572	
285	0.00139445	0.394603	0	-500	0	-0.0443628	
286	0.00139445	0.395998	0	-500	0	-0.0445723	
287	0.00139444	0.397392	0	-500	0	-0.0447857	
288	0.00139443	0.398787	0	-500	0	-0.045003	
289	0.00139441	0.400181	0	-500	0	-0.0452238	
290	0.0013944	0.401575	0	-500	0	-0.0454477	
291	0.00139439	0.40297	0	-500	0	-0.0456746	
292	0.00139438	0.404364	0	-500	0	-0.0459038	
293	0.00139437	0.405759	0	-500	0	-0.0461349	
294	0.00139436	0.407153	0	-500	0	-0.0463674	
295	0.00139435	0.408547	0	-500	0	-0.046601	
296	0.00139435	0.409942	0	-500	0	-0.0468351	
297	0.00139435	0.411336	0	-500	0	-0.0470694	
298	0.00139435	0.41273	0	-500	0	-0.0473036	
299	0.00139435	0.414125	0	-500	0	-0.0475372	
300	0.00139435	0.415519	0	-500	0	-0.0477701	
301	0.00139435	0.416913	0	-500	0	-0.048002	
302	0.00139435	0.418308	0	-500	0	-0.0482326	
303	0.00139435	0.419702	0	-500	0	-0.0484617	
304	0.00139436	0.421096	0	-500	0	-0.0486891	
305	0.00139436	0.422491	0	-500	0	-0.0489146	
306	0.00139435	0.423885	0	-500	0	-0.0491378	
307	0.00139435	0.42528	0	-500	0	-0.0493587	
308	0.00139435	0.426674	0	-500	0	-0.0495768	
309	0.00139435	0.428068	0	-500	0	-0.0497921	
310	0.00139435	0.429463	0	-500	0	-0.0500043	
311	0.00139434	0.430857	0	-500	0	-0.0502133	
312	0.00139434	0.432251	0	-500	0	-0.050419	
313	0.00139434	0.433646	0	-500	0	-0.0506213	
314	0.00139433	0.43504	0	-500	0	-0.0508203	
315	0.00139433	0.436434	0	-500	0	-0.0510162	
316	0.00139432	0.437829	0	-500	0	-0.051209	
317	0.00139431	0.439223	0	-500	0	-0.0513992	
318	0.0013943	0.440617	0	-500	0	-0.051587	
319	0.00139428	0.442012	0	-500	0	-0.0517729	
320	0.00139427	0.443406	0	-500	0	-0.0519573	
321	0.00139426	0.4448	0	-500	0	-0.0521408	
322	0.00139425	0.446194	0	-500	0	-0.0523237	
323	0.00139425	0.447589	0	-500	0	-0.0525067	
324	0.00139425	0.448983	0	-500	0	-0.0526902	
325	0.00139425	0.450377	0	-500	0	-0.0528747	
326	0.00139424	0.451771	0	-500	0	-0.0530604	
327	0.00139424	0.453166	0	-500	0	-0.0532478	
328	0.00139425	0.45456	0	-500	0	-0.053437	
329	0.00139425	0.455954	0	-500	0	-0.0536281	
330	0.00139426	0.457348	0	-500	0	-0.0538213	
331	0.00139428	0.458743	0	-500	0	-0.0540164	
332	0.0013943	0.460137	0	-500	0	-0.0542134	
333	0.00139432	0.461531	0	-500	0	-0.0544119	
334	0.00139434	0.462925	0	-500	0	-0.0546117	
335	0.00139434	0.46432	0	-500	0	-0.0548124	
336	0.00139429	0.465714	0	-500	0	-0.0550136	
337	0.00139424	0.467108	0	-500	0	-0.0552148	
338	0.0013942	0.468503	0	-500	0	-0.0554156	
339	0.00139416	0.469897	0	-500	0	-0.0556155	
340	0.00139413	0.471291	0	-500	0	-0.055814	
341	0.0013941	0.472685	0	-500	0	-0.0560105	
342	0.00139407	0.474079	0	-500	0	-0.0562046	
343	0.00139405	0.475473	0	-500	0	-0.056396	
344	0.00139404	0.476867	0	-500	0	-0.0565843	
345	0.00139403	0.478261	0	-500	0	-0.0567691	
346	0.00139402	0.479655	0	-500	0	-0.0569503	
347	0.00139402	0.481049	0	-500	0	-0.0571277	
348	0.00139402	0.482444	0	-500	0	-0.0573015	
349	0.00139403	0.483838	0	-500	0	-0.0574717	
350	0.00139403	0.485232	0	-500	0	-0.0576386	
351	0.00139403	0.486626	0	-500	0	-0.0578027	
352	0.00139403	0.48802	0	-500	0	-0.0579646	
353	0.00139403	0.489414	0	-500	0	-0.0581251	
354	0.00139402	0.490808	0	-500	0	-0.058285	
355	0.00139401	0.492202	0	-500	0	-0.0584454	
356	0.00139399	0.493596	0	-500	0	-0.0586074	
357	0.00139397	0.49499	0	-500	0	-0.0587722	
358	0.00139394	0.496384	0	-500	0	-0.0589408	
359	0.00139391	0.497778	0	-500	0	-0.0591146	
360	0.00139387	0.499172	0	-500	0	-0.0592944	
361	0.00139384	0.500565	0	-500	0	-0.0594814	
362	0.00139379	0.501959	0	-500	0	-0.0596761	
363	0.00139375	0.503353	0	-500	0	-0.0598792	
364	0.00139371	0.504747	0	-500	0	-0.0600908	
365	0.00139367	0.50614	0	-500	0	-0.060311	
366	0.00139363	0.507534	0	-500	0	-0.0605393	
367	0.00139359	0.508928	0	-500	0	-0.0607752	
368	0.00139356	0.510321	0	-500	0	-0.0610178	
369	0.00139353	0.511715	0	-500	0	-0.0612658	
370	0.0013935	0.513108	0	-500	0	-0.0615178	
371	0.00139347	0.514502	0	-500	0	-0.0617723	
372	0.00139345	0.515895	0	-500	0	-0.0620277	
373	0.00139343	0.517289	0	-500	0	-0.0622824	
374	0.00139341	0.518682	0	-500	0	-0.0625347	
375	0.00139339	0.520076	0	-500	0	-0.0627833	
376	0.00139338	0.521469	0	-500	0	-0.0630269	
377	0.00139336	0.522863	0	-500	0	-0.0632645	
378	0.00139334	0.524256	0	-500	0	-0.0634957	
379	0.00139333	0.525649	0	-500	0	-0.06372	
380	0.0013933	0.527043	0	-500	0	-0.0639375	
381	0.00139328	0.528436	0	-500	0	-0.0641486	
382	0.00139326	0.529829	0	-500	0	-0.0643541	
383	0.00139323	0.531222	0	-500	0	-0.0645549	
384	0.0013932	0.532616	0	-500	0	-0.0647523	
385	0.00139317	0.534009	0	-500	0	-0.0649476	
386	0.00139313	0.535402	0	-500	0	-0.0651423	
387	0.00139309	0.536795	0	-500	0	-0.0653378	
388	0.00139305	0.538188	0	-500	0	-0.0655355	
389	0.00139301	0.539581	0	-500	0	-0.0657366	
390	0.00139296	0.540974	0	-500	0	-0.0659422	
391	0.00139292	0.542367	0	-500	0	-0.0661531	
392	0.00139287	0.54376	0	-500	0	-0.06637	
393	0.00139282	0.545153	0	-500	0	-0.0665931	
394	0.00139277	0.546546	0	-500	0	-0.0668225	
395	0.00139273	0.547939	0	-500	0	-0.067058	
396	0.00139268	0.549331	0	-500	0	-0.0672992	
397	0.00139264	0.550724	0	-500	0	-0.0675457	
398	0.0013926	0.552117	0	-500	0	-0.0677967	
399	0.00139257	0.553509	0	-500	0	-0.0680515	
400	0.00139254	0.554902	0	-500	0	-0.0683094	
401	0.00139251	0.556294	0	-500	0	-0.0685698	
402	0.00139249	0.557687	0	-500	0	-0.068832	
403	0.00139248	0.559079	0	-500	0	-0.0690955	
404	0.00139246	0.560472	0	-500	0	-0.0693599	
405	0.00139246	0.561864	0	-500	0	-0.069625	
406	0.00139245	0.563257	0	-500	0	-0.0698908	
407	0.00139244	0.564649	0	-500	0	-0.0701572	
408	0.00139244	0.566042	0	-500	0	-0.0704245	
409	0.00139244	0.567434	0	-500	0	-0.0706928	
410	0.00139243	0.568827	0	-500	0	-0.0709624	
411	0.00139242	0.570219	0	-500	0	-0.0712336	
412	0.00139241	0.571611	0	-500	0	-0.0715067	
413	0.0013924	0.573004	0	-500	0	-0.0717818	
414	0.00139238	0.574396	0	-500	0	-0.0720591	
415	0.00139236	0.575789	0	-500	0	-0.0723387	
416	0.00139233	0.577181	0	-500	0	-0.0726203	
417	0.0013923	0.578573	0	-500	0	-0.0729039	
418	0.00139227	0.579966	0	-500	0	-0.0731891	
419	0.00139223	0.581358	0	-500	0	-0.0734756	
420	0.00139219	0.58275	0	-500	0	-0.073763	
421	0.00139215	0.584142	0	-500	0	-0.0740506	
422	0.00139211	0.585534	0	-500	0	-0.0743381	
423	0.00139208	0.586927	0	-500	0	-0.0746249	
424	0.00139204	0.588319	0	-500	0	-0.0749106	
425	0.001392	0.589711	0	-500	0	-0.0751949	
426	0.00139197	0.591103	0	-500	0	-0.0754776	
427	0.00139194	0.592495	0	-500	0	-0.0757584	
428	0.00139191	0.593887	0	-500	0	-0.0760374	
429	0.00139188	0.595278	0	-500	0	-0.0763147	
430	0.00139185	0.59667	0	-500	0	-0.0765907	
431	0.00139183	0.598062	0	-500	0	-0.0768656	
432	0.00139181	0.599454	0	-500	0	-0.0771402	
433	0.00139179	0.600846	0	-500	0	-0.0774149	
434	0.00139177	0.602238	0	-500	0	-0.0776904	
435	0.00139175	0.603629	0	-500	0	-0.0779676	
436	0.00139173	0.605021	0	-500	0	-0.0782472	
437	0.00139171	0.606413	0	-500	0	-0.0785298	
438	0.00139169	0.607805	0	-500	0	-0.0788162	
439	0.00139168	0.609196	0	-500	0	-0.079107	
440	0.00139166	0.610588	0	-500	0	-0.0794026	
441	0.00139164	0.61198	0	-500	0	-0.0797033	
442	0.00139163	0.613371	0	-500	0	-0.0800093	
443	0.00139161	0.614763	0	-500	0	-0.0803205	
444	0.00139159	0.616154	0	-500	0	-0.0806368	
445	0.00139157	0.617546	0	-500	0	-0.0809578	
446	0.00139155	0.618938	0	-500	0	-0.0812828	
447	0.00139153	0.620329	0	-500	0	-0.0816112	
448	0.00139151	0.621721	0	-500	0	-0.0819422	
449	0.00139148	0.623112	0	-500	0	-0.0822748	
450	0.00139145	0.624504	0	-500	0	-0.082608	
